//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47681.859,36030.539,2039.694,0.120,52,46,45,0.715948,-0.186301,0.672837
47683.594,36023.164,2036.944,0.641,39,36,39,0.806724,-0.186868,0.560604
47684.043,36022.027,2035.392,0.925,35,32,38,0.915402,-0.271284,0.297397
47674.176,36052.672,2051.334,0.572,91,80,79,0.673829,-0.055795,0.736777
47675.016,36052.320,2050.540,0.657,66,57,57,0.646551,-0.035215,0.762057
47674.402,36052.152,2051.086,0.630,64,55,55,0.674661,0.001380,0.738126
47684.043,36021.691,2025.845,0.957,29,26,31,0.973899,-0.165474,0.155369
47675.172,36051.984,2050.397,0.679,57,49,48,0.658391,-0.006930,0.752644
47676.746,36046.680,2049.273,1.177,52,47,46,0.690535,-0.183015,0.699762
47684.184,36021.379,2028.657,1.021,32,28,33,-0.987850,0.128033,0.088096
47681.520,36030.055,2040.074,0.093,57,50,49,0.668229,-0.136649,0.731298
47684.016,36021.602,2026.980,0.923,30,27,31,0.992816,-0.118166,0.018774
47684.180,36021.629,2028.392,1.021,31,28,32,-0.992563,0.039165,0.115258
47677.520,36043.242,2046.859,1.272,49,44,44,0.692069,-0.358305,0.626625
47675.188,36050.797,2050.802,0.816,50,42,41,0.660972,0.117341,0.741180
47675.207,36050.055,2050.792,0.900,53,45,43,0.677996,0.133204,0.722896
47675.754,36049.117,2050.344,0.960,55,45,45,0.674886,0.061877,0.735323
47680.961,36032.543,2040.956,0.467,60,52,50,0.568439,-0.224588,0.791478
47684.027,36020.813,2028.871,1.050,32,29,33,-0.976695,0.206958,0.056883
47684.133,36021.242,2030.785,-1.116,28,26,29,0.977291,-0.204156,0.056777
47681.848,36027.496,2039.609,0.000,55,49,49,0.734372,-0.012541,0.678632
47683.484,36024.246,2037.205,0.467,42,37,41,0.809792,-0.163761,0.563399
47683.148,36025.773,2038.029,0.192,44,39,42,0.754595,-0.123533,0.644457
47682.387,36024.344,2038.504,0.462,52,46,48,0.685219,-0.176287,0.706680
47683.496,36019.445,2027.980,1.120,35,32,36,-0.938035,0.345861,0.021696
47683.988,36021.641,2035.096,0.925,33,31,36,0.932576,-0.285540,0.220836
47683.738,36021.785,2036.380,0.833,37,35,38,0.848812,-0.262472,0.458942
47679.387,36036.586,2043.181,0.738,59,51,49,0.580088,-0.116018,0.806249
47679.129,36035.895,2043.144,0.677,57,49,47,0.588033,-0.170817,0.790594
47678.535,36036.762,2043.770,0.690,59,50,49,0.573433,-0.115860,0.811019
47675.855,36045.852,2050.120,1.209,51,44,43,0.742451,-0.196032,0.640576
47680.188,36033.223,2041.718,0.539,59,51,49,0.553880,-0.265172,0.789240
47680.105,36031.156,2041.001,0.380,58,50,49,0.568741,-0.115503,0.814367
47682.227,36029.453,2039.048,-0.078,50,44,44,0.831745,0.015073,0.554953
47678.113,36039.574,2044.239,0.853,43,37,38,0.650376,-0.186041,0.736478
47678.570,36038.641,2044.036,0.798,54,48,48,0.625710,-0.079478,0.775996
47678.281,36037.645,2044.005,0.749,58,51,49,0.586047,-0.075943,0.806710
47678.543,36035.871,2043.727,0.662,57,50,47,0.596177,-0.151672,0.788396
47674.059,36051.066,2051.480,0.755,59,50,49,0.706749,0.133547,0.694745
47682.219,36026.027,2038.971,0.110,55,49,49,0.710013,-0.130045,0.692076
47683.086,36022.719,2037.358,0.688,42,38,41,0.740394,-0.189331,0.644958
47677.207,36042.063,2046.415,1.072,50,46,46,0.706815,-0.336346,0.622322
47677.996,36038.730,2044.403,0.805,47,41,41,0.653246,-0.117021,0.748048
47675.875,36046.977,2050.295,1.081,58,51,49,0.706618,-0.073999,0.703716
47676.277,36046.980,2049.807,1.081,54,47,46,0.696518,-0.095313,0.711181
47682.734,36023.723,2037.976,0.483,49,44,46,0.688818,-0.172586,0.704091
47683.105,36021.730,2037.162,0.838,41,37,41,0.772288,-0.222208,0.595143
47677.059,36039.543,2045.377,0.909,42,37,38,0.740607,-0.199454,0.641653
47680.207,36030.594,2040.824,0.356,59,51,50,0.578214,-0.046426,0.814564
47680.469,36029.824,2040.795,0.206,58,51,49,0.595888,0.032097,0.802426
47683.316,36020.703,2036.270,0.893,35,32,36,0.862003,-0.295500,0.411863
47683.523,36019.391,2032.336,1.228,35,31,36,0.930228,-0.359012,0.076073
47679.105,36033.910,2042.627,0.590,57,49,48,0.609453,-0.253545,0.751187
47681.660,36024.094,2039.002,0.543,60,52,52,0.669310,-0.209645,0.712792
47678.063,36035.008,2043.857,0.647,58,51,49,0.636440,-0.148954,0.756807
47677.594,36038.250,2044.637,0.774,50,44,43,0.668956,-0.130199,0.731810
47673.535,36051.027,2052.150,0.765,57,48,47,0.709605,0.117524,0.694729
47673.422,36050.379,2052.482,0.749,49,41,39,0.719980,0.149430,0.677717
47673.961,36048.781,2052.305,0.957,59,49,46,0.690696,0.070952,0.719656
47683.578,36019.523,2031.261,-1.203,33,30,35,0.938671,-0.341453,0.048037
47674.469,36047.109,2051.813,1.124,67,55,51,0.687298,-0.052869,0.724449
47683.309,36019.230,2033.874,1.154,33,30,34,0.916317,-0.382835,0.117477
47683.004,36019.617,2035.954,1.042,37,33,37,0.852531,-0.368032,0.371138
47682.801,36020.852,2037.110,0.888,39,35,39,0.783095,-0.238198,0.574477
47675.180,36043.633,2050.150,1.226,68,61,59,0.746419,-0.295691,0.596176
47675.684,36044.090,2049.707,1.273,51,45,45,0.757628,-0.288696,0.585367
47679.027,36030.859,2041.814,0.487,58,50,49,0.672515,-0.052830,0.738196
47682.895,36017.949,2032.019,1.511,36,33,38,0.856766,-0.503727,0.110504
47678.508,36033.699,2043.146,0.595,54,47,46,0.664375,-0.210048,0.717276
47676.762,36038.789,2045.628,0.833,43,38,38,0.751476,-0.202142,0.628030
47676.520,36039.539,2046.299,0.885,41,36,37,0.762676,-0.211941,0.611069
47683.070,36018.410,2028.346,1.265,34,31,35,-0.895525,0.443049,0.041746
47682.902,36018.348,2033.435,1.296,36,32,37,0.847394,-0.514854,0.129807
47682.461,36017.977,2034.594,1.334,41,37,42,0.782678,-0.588930,0.201436
47681.965,36018.109,2036.331,1.154,44,40,44,0.779549,-0.514857,0.356688
47677.090,36036.977,2044.883,0.757,53,46,44,0.656137,-0.133021,0.742825
47673.582,36048.293,2052.615,0.957,63,51,47,0.659512,0.015337,0.751537
47680.035,36026.313,2041.235,0.259,62,53,52,0.618279,-0.148928,0.771720
47681.695,36023.410,2038.768,0.591,59,51,51,0.663338,-0.196373,0.722095
47682.031,36021.898,2038.007,0.824,47,41,42,0.688142,-0.152752,0.709315
47682.168,36020.426,2037.564,0.908,42,37,40,0.754392,-0.212221,0.621173
47672.883,36048.961,2053.262,0.904,61,50,47,0.648164,0.004146,0.761489
47674.023,36046.734,2052.165,1.124,67,55,52,0.639561,-0.082664,0.764283
47679.551,36027.293,2041.676,0.285,62,52,51,0.619218,-0.094704,0.779487
47682.750,36017.578,2030.182,-1.527,34,31,36,0.834141,-0.551056,0.023361
47682.063,36020.848,2037.714,0.908,44,39,41,0.741158,-0.182604,0.646019
47681.566,36021.199,2038.412,0.846,47,40,42,0.737682,-0.104542,0.667006
47681.098,36024.609,2039.672,0.375,60,52,52,0.663938,-0.213020,0.716804
47682.262,36019.547,2037.176,0.984,43,38,41,0.790252,-0.320890,0.522045
47674.766,36044.383,2051.086,1.168,63,55,53,0.712287,-0.251117,0.655430
47674.703,36043.293,2050.531,1.127,70,62,60,0.670601,-0.355796,0.650926
47682.285,36016.953,2029.190,1.696,33,30,35,0.819071,-0.573212,0.023481
47682.297,36017.359,2032.887,1.562,38,36,40,0.769164,-0.631970,0.094868
47676.109,36039.184,2046.857,0.885,51,45,45,0.763014,-0.198846,0.615036
47674.359,36044.887,2051.540,1.139,59,50,47,0.661751,-0.216431,0.717805
47674.477,36044.184,2051.262,1.131,66,57,55,0.648065,-0.286429,0.705670
47672.555,36048.047,2053.459,0.934,64,52,47,0.594076,-0.061260,0.802073
47673.051,36047.219,2053.031,1.011,67,54,50,0.598522,-0.116175,0.792638
47675.262,36040.863,2048.071,1.042,53,46,47,0.721620,-0.297327,0.625189
47676.031,36041.145,2047.472,0.989,56,50,50,0.733011,-0.268718,0.624888
47679.582,36030.566,2041.249,0.356,58,50,49,0.607847,-0.037903,0.793149
47679.121,36028.262,2042.085,0.377,62,52,50,0.644897,-0.012482,0.764168
47677.344,36033.895,2044.290,0.623,49,43,41,0.700717,-0.117530,0.703692
47678.305,36031.633,2042.563,0.548,52,45,44,0.718125,-0.120431,0.685415
47681.438,36022.441,2038.813,0.700,55,47,48,0.685335,-0.136467,0.715327
47680.992,36023.945,2039.597,0.457,61,52,52,0.661025,-0.220342,0.717283
47681.672,36019.934,2038.268,0.917,46,40,42,0.765408,-0.232272,0.600167
47682.156,36017.000,2031.494,1.643,37,35,40,0.707853,-0.699023,0.101542
47676.055,36036.328,2045.642,0.787,58,51,49,0.730827,-0.123541,0.671289
47674.637,36041.273,2049.199,1.038,51,44,45,0.689254,-0.379994,0.616874
47678.914,36027.723,2042.274,0.387,64,53,52,0.632566,-0.055689,0.772502
47678.363,36031.051,2042.416,0.518,57,49,48,0.720488,-0.044054,0.692067
47678.531,36029.793,2042.489,0.489,55,47,45,0.710751,0.041141,0.702239
47681.895,36016.434,2028.197,1.727,31,28,34,0.836546,-0.547132,0.028941
47675.750,36037.828,2046.657,0.826,52,45,45,0.776646,-0.208444,0.594451
47676.344,36035.398,2045.195,0.728,55,48,46,0.693499,-0.073838,0.716664
47672.738,36043.777,2052.442,0.962,64,53,51,0.535271,-0.332736,0.776384
47674.293,36041.230,2049.537,0.983,54,47,47,0.654134,-0.374026,0.657429
47673.676,36041.605,2050.290,0.976,56,48,47,0.573421,-0.404865,0.712231
47673.617,36043.344,2051.477,1.050,69,60,59,0.581692,-0.390541,0.713521
47674.203,36042.316,2050.433,1.048,67,59,57,0.612809,-0.420164,0.669274
47677.816,36031.258,2043.322,0.534,57,50,48,0.755596,-0.049804,0.653142
47678.121,36028.832,2042.905,0.420,58,49,48,0.695808,-0.012550,0.718118
47681.523,36020.512,2038.405,0.846,47,40,42,0.757141,-0.098121,0.645840
47678.258,36030.145,2042.779,0.489,53,45,43,0.739608,0.006938,0.673002
47680.871,36020.852,2039.153,0.791,49,41,42,0.713502,-0.044149,0.699261
47680.352,36021.684,2039.610,0.659,51,42,41,0.676448,-0.061756,0.733896
47672.859,36042.797,2051.733,0.861,64,55,53,0.542807,-0.439889,0.715443
47679.695,36021.699,2040.236,0.567,56,47,46,0.647538,-0.061739,0.759528
47681.375,36019.543,2038.585,0.917,45,38,39,0.758457,-0.243397,0.604567
47677.551,36029.281,2043.522,0.459,52,44,42,0.741060,-0.023815,0.671016
47676.297,36033.715,2045.423,0.657,48,41,40,0.717063,-0.064925,0.693978
47675.926,36035.734,2045.641,0.766,58,51,49,0.734474,-0.086151,0.673146
47672.352,36046.684,2053.313,0.947,63,51,47,0.577040,-0.134989,0.805483
47677.160,36029.402,2044.013,0.514,51,43,42,0.756961,-0.055806,0.651073
47677.922,36028.129,2043.140,0.436,61,53,51,0.693124,-0.079920,0.716374
47678.191,36025.668,2042.361,0.317,63,53,50,0.557066,-0.213312,0.802605
47680.289,36020.684,2039.794,0.758,52,43,42,0.673191,-0.064869,0.736618
47675.160,36038.379,2047.557,0.892,53,46,46,0.750615,-0.172048,0.637947
47675.105,36039.852,2047.959,0.931,50,43,43,0.717283,-0.220342,0.661025
47673.785,36040.418,2049.610,0.942,62,53,52,0.629477,-0.322020,0.707150
47673.691,36041.059,2049.959,0.983,58,50,49,0.572855,-0.367214,0.732797
47676.504,36031.082,2044.873,0.591,61,53,52,0.720575,-0.041216,0.692150
47678.613,36024.176,2041.829,0.353,61,50,48,0.578895,-0.190928,0.792734
47679.441,36022.195,2040.735,0.567,59,48,46,0.646615,-0.132907,0.751149
47679.926,36022.457,2040.167,0.567,59,49,47,0.660752,-0.133349,0.738664
47680.426,36019.184,2039.455,0.854,48,41,42,0.685279,-0.287271,0.669230
47672.066,36043.086,2052.547,0.844,62,52,50,0.510989,-0.403240,0.759136
47679.820,36019.297,2040.000,0.845,53,44,44,0.628274,-0.209425,0.749275
47679.785,36019.969,2040.156,0.772,52,44,44,0.628406,-0.123304,0.768051
47675.105,36034.977,2046.828,0.784,55,46,45,0.787135,-0.097844,0.608971
47675.473,36034.680,2046.428,0.756,52,44,43,0.769719,-0.070498,0.634479
47672.594,36041.672,2051.018,0.811,62,54,52,0.552146,-0.429447,0.714640
47672.766,36040.188,2050.157,0.839,60,51,50,0.631400,-0.219821,0.743649
47672.277,36042.055,2051.515,0.861,64,55,53,0.541793,-0.432440,0.720733
47673.426,36039.547,2049.572,0.903,59,50,49,0.632427,-0.223302,0.741736
47674.668,36036.102,2047.709,0.849,48,42,41,0.776780,-0.129216,0.616374
47674.949,36033.887,2046.775,0.776,55,46,44,0.752337,-0.113811,0.648872
47676.012,36033.422,2045.685,0.688,53,44,43,0.719980,-0.061795,0.691238
47675.645,36032.125,2045.738,0.659,60,51,50,0.694805,-0.098418,0.712432
47677.703,36026.242,2042.720,0.340,62,52,50,0.578262,-0.204002,0.789934
47677.980,36024.043,2042.069,0.343,63,51,49,0.559790,-0.173520,0.810263
47679.336,36021.430,2040.546,0.567,57,47,46,0.637726,-0.067659,0.767286
47680.469,36017.840,2038.394,1.109,45,40,41,0.723998,-0.404053,0.559078
47680.645,36016.117,2035.992,1.326,34,31,35,0.880179,-0.436416,0.186616
47680.355,36015.090,2034.842,1.320,33,29,34,0.949217,-0.305152,0.076613
47680.332,36016.691,2037.678,1.119,36,32,37,0.841806,-0.338909,0.420122
47680.277,36015.988,2037.203,1.175,35,32,37,0.891163,-0.307039,0.333999
47676.863,36027.371,2043.942,0.409,57,48,47,0.676744,-0.202868,0.707716
47677.164,36025.445,2042.990,0.330,61,52,50,0.610433,-0.240093,0.754803
47678.832,36019.742,2040.791,0.698,55,46,45,0.617999,-0.151868,0.771371
47679.656,36016.719,2038.744,1.169,42,37,39,0.767430,-0.263164,0.584633
47679.918,36016.258,2038.165,1.177,37,32,36,0.825487,-0.275162,0.492805
47680.270,36018.402,2039.120,1.035,47,41,42,0.699452,-0.365288,0.614273
47679.516,36018.250,2039.826,0.935,50,42,43,0.650743,-0.344127,0.676838
47671.473,36042.039,2052.203,0.713,63,53,51,0.519633,-0.437152,0.734085
47672.820,36038.734,2049.862,0.845,58,50,49,0.667031,-0.067712,0.741946
47672.188,36041.660,2051.325,0.811,65,56,54,0.543604,-0.427944,0.722052
47680.254,36014.480,2034.257,1.245,32,28,34,0.971758,-0.235469,0.015539
47674.586,36033.039,2046.892,0.798,58,49,47,0.696825,-0.142977,0.702846
47676.125,36029.363,2045.392,0.580,47,39,38,0.684763,-0.092377,0.722887
47676.566,36028.941,2044.820,0.498,55,47,46,0.690514,-0.130314,0.711484
47677.422,36024.582,2042.534,0.335,64,54,51,0.571682,-0.193609,0.797305
47679.555,36017.125,2039.065,1.089,45,40,41,0.734181,-0.306846,0.605659
47679.426,36017.852,2039.748,1.017,48,41,42,0.647419,-0.344094,0.680035
47674.078,36034.484,2048.059,0.833,56,48,46,0.773158,-0.215369,0.596525
47671.320,36040.902,2051.676,0.750,65,55,53,0.621865,-0.275148,0.733197
47674.516,36035.488,2047.946,0.828,53,45,44,0.778940,-0.139043,0.611490
47679.871,36013.664,2034.938,1.213,29,26,32,0.996455,-0.048899,0.068459
47679.875,36013.336,2034.924,1.248,30,26,31,0.996455,-0.048899,0.068459
47679.977,36014.262,2035.989,1.213,32,29,33,0.983858,-0.143304,0.107177
47679.875,36014.605,2036.890,1.125,32,28,32,0.967518,-0.148155,0.204841
47671.121,36044.250,2053.544,0.752,64,52,50,0.485235,-0.288645,0.825367
47674.969,36032.223,2046.424,0.717,60,50,49,0.688540,-0.101733,0.718027
47674.023,36032.563,2047.366,0.838,57,47,46,0.698301,-0.143280,0.701318
47679.551,36015.059,2038.404,1.087,37,32,36,0.850604,-0.126500,0.510363
47673.215,36035.703,2049.297,0.855,48,42,41,0.760990,-0.104507,0.640291
47673.570,36035.566,2048.819,0.860,50,43,42,0.776244,-0.116806,0.619517
47673.938,36033.762,2047.903,0.867,56,48,45,0.729004,-0.257761,0.634123
47674.770,36031.277,2046.621,0.695,58,48,47,0.692544,-0.064791,0.718460
47680.066,36012.301,2029.664,-1.568,33,30,35,0.975028,-0.211643,0.067286
47675.984,36026.766,2044.647,0.414,58,50,49,0.724004,-0.192965,0.662255
47676.504,36025.094,2043.179,0.322,64,56,53,0.664573,-0.237235,0.708564
47680.070,36012.242,2035.578,1.213,30,27,31,0.995468,-0.067246,0.067246
47679.832,36014.277,2037.374,1.168,32,28,31,0.958791,-0.096782,0.267119
47677.520,36022.434,2042.033,0.462,60,48,46,0.603892,-0.088339,0.792156
47680.070,36013.539,2031.421,-1.471,34,32,37,0.988987,-0.122602,0.082902
47679.949,36011.598,2030.115,-1.507,33,31,36,0.980865,-0.185634,0.058684
47680.082,36013.109,2032.097,-1.501,32,30,35,0.999110,-0.036162,0.021697
47671.148,36040.461,2051.662,0.676,62,52,50,0.659715,-0.199305,0.724605
47680.125,36013.707,2032.648,-1.341,32,29,35,-0.996878,0.078950,0.001053
47672.777,36036.992,2049.733,0.842,49,43,42,0.763155,0.018137,0.645961
47680.137,36012.203,2036.661,1.174,34,30,33,0.989792,-0.058629,0.129903
47679.801,36013.273,2037.277,1.158,30,26,30,0.976545,-0.037145,0.212084
47675.418,36028.195,2045.476,0.504,55,47,46,0.679225,-0.162589,0.715694
47679.715,36014.344,2037.915,1.168,33,29,32,0.926036,-0.119356,0.358067
47676.879,36022.871,2042.640,0.392,61,51,48,0.600663,-0.088290,0.794612
47677.906,36021.266,2041.760,0.512,58,48,46,0.662211,-0.049844,0.747658
47678.109,36019.746,2041.302,0.698,55,46,44,0.701962,-0.136785,0.698956
47678.043,36019.008,2041.197,0.799,54,46,45,0.694435,-0.199515,0.691342
47679.125,36014.488,2038.942,1.087,41,35,37,0.825520,-0.040508,0.562918
47677.219,36021.488,2042.441,0.472,55,45,42,0.659512,0.015337,0.751537
47673.863,36033.000,2047.619,0.845,57,48,47,0.694202,-0.166303,0.700305
47673.391,36035.063,2049.064,0.876,47,41,40,0.753767,-0.181944,0.631452
47674.316,36030.371,2046.760,0.719,56,47,45,0.724899,-0.023836,0.688443
47679.922,36011.797,2031.172,-1.445,32,30,34,0.985386,-0.165972,0.038301
47674.746,36028.563,2046.233,0.581,54,45,43,0.720277,-0.130279,0.681343
47677.375,36020.270,2042.265,0.554,54,45,43,0.732990,-0.035308,0.679322
47677.691,36019.359,2041.712,0.675,53,44,43,0.744936,-0.159304,0.647837
47678.258,36015.539,2039.849,1.119,48,41,41,0.746321,-0.055867,0.663237
47679.988,36012.457,2037.187,1.196,33,29,32,0.980393,-0.063756,0.186455
47679.691,36012.871,2037.911,1.118,33,29,32,0.946043,-0.026596,0.322947
47680.027,36011.492,2028.810,-1.584,32,29,35,0.971719,-0.235460,0.017928
47670.406,36041.023,2052.531,0.592,62,53,51,0.627623,-0.222705,0.745984
47672.426,36036.281,2050.557,0.888,50,44,43,0.785466,-0.018073,0.618641
47679.523,36010.313,2030.784,-1.404,35,32,36,0.981622,-0.189804,0.019795
47679.570,36010.578,2031.029,-1.404,34,31,36,0.981032,-0.193427,0.012741
47679.777,36010.148,2030.121,-1.414,36,33,38,0.979204,-0.202794,0.005794
47675.703,36027.164,2045.016,0.414,55,47,45,0.694986,-0.159679,0.701069
47675.773,36025.832,2044.710,0.320,58,49,47,0.728569,-0.233455,0.643961
47680.008,36011.980,2037.094,1.179,37,33,35,0.974764,-0.085246,0.206319
47679.172,36013.020,2038.938,1.101,45,38,39,0.853205,-0.020412,0.521176
47677.672,36018.543,2041.412,0.799,51,44,43,0.736255,-0.240185,0.632645
47678.516,36016.359,2039.742,1.172,48,41,42,0.707779,-0.179632,0.683214
47676.063,36022.074,2043.305,0.371,53,43,41,0.650303,0.020978,0.759386
47676.484,36021.539,2042.980,0.418,53,44,42,0.646239,0.058749,0.760871
47675.832,36023.605,2043.552,0.338,59,50,48,0.688048,-0.166291,0.706355
47672.918,36032.430,2048.409,0.935,55,45,44,0.684846,-0.179255,0.706296
47672.973,36031.066,2048.244,0.864,53,43,42,0.700124,0.006932,0.713988
47673.793,36029.672,2047.513,0.701,57,49,47,0.744843,-0.009709,0.667169
47670.086,36042.984,2053.613,0.498,60,49,47,0.537255,-0.314063,0.782766
47673.102,36033.625,2048.601,0.918,53,45,43,0.714127,-0.311121,0.627078
47672.188,36037.504,2050.557,0.835,49,42,42,0.767229,0.040975,0.640064
47679.496,36010.063,2031.061,-1.404,36,33,37,0.981870,-0.188955,0.015070
47674.219,36028.750,2047.266,0.641,56,46,44,0.755887,-0.098339,0.647274
47679.742,36010.582,2034.301,1.161,34,32,38,0.985809,-0.167869,0.001127
47679.641,36010.965,2036.126,1.140,39,36,39,0.980744,-0.160396,0.111420
47679.746,36011.375,2036.779,1.170,40,36,39,0.976759,-0.115718,0.180420
47679.730,36011.613,2037.350,1.179,39,34,36,0.964730,-0.117210,0.235708
47678.453,36014.051,2039.837,1.041,48,41,41,0.774362,0.015293,0.632558
47676.707,36020.930,2042.879,0.461,54,44,41,0.681785,0.070929,0.728106
47673.707,36030.770,2047.540,0.772,58,49,47,0.712614,0.004151,0.701544
47670.402,36038.668,2052.354,0.803,52,43,42,0.689664,0.123633,0.713497
47672.137,36035.355,2050.632,0.927,55,48,47,0.766185,-0.181988,0.616312
47671.906,36034.855,2050.687,0.955,54,47,47,0.771872,-0.253099,0.583227
47671.242,36036.461,2052.038,0.895,59,51,51,0.811361,0.087909,0.577897
47672.746,36034.691,2050.083,0.890,56,49,49,0.729501,-0.236892,0.641647
47679.539,36009.348,2031.857,-1.203,33,30,35,-0.977506,0.210880,0.003495
47672.227,36034.063,2050.144,0.961,54,48,48,0.726088,-0.304281,0.616611
47679.723,36010.488,2033.106,-1.210,35,33,36,-0.977830,0.204662,0.044284
47679.547,36009.695,2033.007,-1.234,35,32,37,-0.977399,0.205578,0.049291
47679.664,36009.668,2034.708,1.105,32,29,34,0.983357,-0.181595,0.005711
47675.527,36025.184,2044.969,0.290,58,49,47,0.726497,-0.271840,0.631114
47679.344,36010.613,2037.842,1.121,43,37,39,0.911376,-0.193757,0.363115
47679.145,36011.332,2038.823,1.060,42,35,37,0.861101,-0.137950,0.489361
47677.203,36018.992,2042.608,0.706,49,41,40,0.787039,-0.167680,0.593678
47673.184,36029.551,2048.183,0.709,58,49,47,0.745050,0.026659,0.666476
47669.680,36042.398,2053.650,0.459,58,48,46,0.568988,-0.283702,0.771859
47672.211,36033.184,2049.257,1.008,54,46,45,0.705475,-0.329222,0.627629
47671.066,36036.141,2052.297,0.921,53,45,45,0.837106,0.020551,0.546654
47671.305,36035.332,2051.648,0.934,47,41,41,0.811095,-0.189508,0.553364
47669.469,36039.984,2053.174,0.737,51,42,40,0.673459,-0.061746,0.736641
47679.508,36009.656,2033.683,1.167,35,32,37,-0.980446,0.194206,0.031779
47674.027,36025.543,2046.373,0.357,60,51,49,0.654317,-0.202637,0.728566
47679.656,36009.055,2035.587,1.081,33,29,35,0.984128,-0.165011,0.065292
